itemCode	batchNum	warehouseCode	dateStamp	timeStamp	sapRefNo	quantity
CXUN0402AW01	241387019	GR052SW	2024-03-13	1600	680926976	1
CXUN0402AW01	241387020	GR052SW	2024-03-13	1600	680926976	1
CXUN0402AW01	241387021	GR052SW	2024-03-13	1600	680926976	1
CXUN0402AW01	241387022	GR052SW	2024-03-13	1600	680926976	1
CXUN0402AW01	241387024	GR052SW	2024-03-13	1600	680926976	1
CXUN0402AW01	241387026	GR052SW	2024-03-13	1600	680926976	1
CPUN0209AW01	239505042	GR052SW	2024-03-13	1600	680926976	1
CPUN0209AW01	239505052	GR052SW	2024-03-13	1600	680926976	1
CPUN0209AW01	239505055	GR052SW	2024-03-13	1600	680926976	1
CPUN0209AW01	239505060	GR052SW	2024-03-13	1600	680926976	1
CPUN0209AW01	239505062	GR052SW	2024-03-13	1600	680926976	1
CPUN0209AW01	239505067	GR052SW	2024-03-13	1600	680926976	1
CPUN0209AW01	239505068	GR052SW	2024-03-13	1600	680926976	1
CPUN0209AW01	239505070	GR052SW	2024-03-13	1600	680926976	1
CPUN0209AW01	239505084	GR052SW	2024-03-13	1600	680926976	1
CPUN0209AW01	239505090	GR052SW	2024-03-13	1600	680926976	1
LFTO1085AW01	242021001	GR052SW	2024-03-13	1600	680926976	1
LFTO1085AW01	242021002	GR052SW	2024-03-13	1600	680926976	1
CHMI0406AW01	242030001	GR052SW	2024-03-13	1600	680926976	1
CHMI0406AW01	242030002	GR052SW	2024-03-13	1600	680926976	1
CHMI0406AW01	242030003	GR052SW	2024-03-13	1600	680926976	1
CHMI0406AW01	242030004	GR052SW	2024-03-13	1600	680926976	1
CHMI0406AW01	242030005	GR052SW	2024-03-13	1600	680926976	1
NOBC0001UL01	UL010119	GR052SW	2024-03-13	1600	680926977	1
TNUN0218LU02	234037005	GR052SW	2024-03-13	1600	680926978	1200
CBNI0104WC01	241879001	GR052SW	2024-03-13	1600	680926978	1
CBNI0104WC01	241879005	GR052SW	2024-03-13	1600	680926978	1
CBUN0111RS01	240760003	GR052SW	2024-03-13	1600	680926978	1
CBUN0111RS01	240760004	GR052SW	2024-03-13	1600	680926978	1
CBUN0111RS01	240760005	GR052SW	2024-03-13	1600	680926978	1
CBUN0111RS01	240760006	GR052SW	2024-03-13	1600	680926978	1
CBUN0111RS01	240760007	GR052SW	2024-03-13	1600	680926978	1
MATO0202SD01	241224003	GR052SW	2024-03-13	1600	680926978	1
MATO0202SD01	241224006	GR052SW	2024-03-13	1600	680926978	1
MATO0202SD01	241224007	GR052SW	2024-03-13	1600	680926978	1
CFTO1043AW01	241082001	GR052SW	2024-03-13	1600	680926978	1
CFTO1043AW01	241082004	GR052SW	2024-03-13	1600	680926978	1
RGTO0114GC01	GR010	GR052SW	2024-03-13	1600	680926978	2
RGTO0456SM01	241974012	GR052SW	2024-03-13	1600	680926978	1
RGTO0456SM01	241974014	GR052SW	2024-03-13	1600	680926978	1
RGTO0456SM01	241974015	GR052SW	2024-03-13	1600	680926978	1
RGTO0456SM01	241974016	GR052SW	2024-03-13	1600	680926978	1
RGTO0456SM01	241974017	GR052SW	2024-03-13	1600	680926978	1
RGTO0514AW01	241938006	GR052SW	2024-03-13	1600	680926978	1
RGTO0514AW01	241938007	GR052SW	2024-03-13	1600	680926978	1
RGTO0514AW01	241938015	GR052SW	2024-03-13	1600	680926978	1
RGTO0514AW01	241938024	GR052SW	2024-03-13	1600	680926978	1
RGTO0514AW01	241938027	GR052SW	2024-03-13	1600	680926978	1
CPHO3837HV01	242011	GR052SW	2024-03-13	1600	680926978	1
HOUN0104SZ01	241896100	GR052SW	2024-03-13	1600	680926979	1
HOUN0104SZ01	241896102	GR052SW	2024-03-13	1600	680926979	1
HOUN0104SZ01	241896109	GR052SW	2024-03-13	1600	680926979	1
HOUN0104SZ01	241896114	GR052SW	2024-03-13	1600	680926979	1
HOUN0104SZ01	241896115	GR052SW	2024-03-13	1600	680926979	1
HOUN0104SZ01	241896116	GR052SW	2024-03-13	1600	680926979	1
HOUN0104SZ01	241896117	GR052SW	2024-03-13	1600	680926979	1
HOUN0104SZ01	241896118	GR052SW	2024-03-13	1600	680926979	1
HOUN0104SZ01	241896119	GR052SW	2024-03-13	1600	680926979	1
HOUN0104SZ01	241896120	GR052SW	2024-03-13	1600	680926979	1
NOBC0001UL01	UL01020	GR052SW	2024-03-13	1600	680926979	1
SCMI0255BK01	BK01277	GR052SW	2024-03-13	1600	680926980	1
NOBC0001UL01	UL010121	GR052SW	2024-03-13	1600	680926981	1
NOBC0001UL01	UL010122	GR052SW	2024-03-13	1600	680926981	1
